group,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,axis9,axis10,axis11,axis12,axis13,axis14,axis15,axis16,axis17,axis18,axis19,axis20,axis21,axis22,axis23,axis24,axis25,axis26,axis27,axis28,axis29,axis30,axis31,axis32,axis33,axis34,axis35,axis36,axis37,axis38,axis39,axis40,axis41,axis42,axis43,axis44,axis45,axis46,axis47,axis48,axis49,axis50,axis51,axis52,axis53,axis54,axis55,axis56,axis57,axis58,axis59,axis60,axis61,axis62,axis63,axis64,axis65,axis66,axis67,axis68,axis69,axis70,axis71,axis72,axis73,axis74,axis75,axis76,axis77,axis78,axis79,axis80,axis81,axis82,axis83,axis84,axis85,axis86,axis87,axis88,axis89,axis90,axis91,axis92,axis93,axis94,axis95,axis96,axis97,axis98,axis99,axis100,axis101,axis102,axis103,axis104,axis105,axis106,axis107,axis108,axis109,axis110,axis111,axis112,axis113,axis114,axis115,axis116,axis117,axis118,axis119,axis120,axis121,axis122,axis123,axis124,axis125,axis126,axis127,axis128,axis129,axis130,axis131,axis132,axis133,axis134,axis135,axis136,axis137,axis138,axis139,axis140,axis141,axis142,axis143,axis144,axis145,axis146,axis147,axis148,axis149,axis150,axis151,axis152,axis153,axis154,axis155,axis156,axis157,axis158,axis159,axis160,axis161,axis162,axis163,axis164,axis165,axis166,axis167,axis168,axis169,axis170,axis171,axis172,axis173,axis174
1540.d0,0.241756,0.012167,-0.165204,0.056118,0.022757,-0.183492,-0.003386,0.011425,0.007527,-0.064738,-0.004851,-0.040942,-0.021832,0.001065,0.005482,-0.015917,-0.042894,0.009792,0.019429,0.033769,0.047639,0.050402,-0.01597,-0.010927,-0.051311,-0.022243,0.006214,0.012609,0.001031,-0.003672,0.014054,-0.005013,-0.00204,0.003265,-0.063317,-0.016062,0.003793,0.03273,-0.02655,-0.046593,0.012901,-0.004735,-0.010358,-0.085334,-0.06294,0.063772,0.02951,-0.032904,-0.01511,0.00927,-0.067527,0.024234,-0.080636,-0.071725,0.069894,-0.16417,-0.011052,-0.006156,-0.052186,-0.046968,0.034586,-0.022521,-0.015263,-0.077605,-0.044005,-0.015379,0.022944,-0.071356,0.068986,-0.075894,0.017928,-0.011643,-0.049505,0.016504,-0.010688,0.009294,-0.036384,-0.004015,0.101284,0.023889,0.013443,0.043121,-0.025215,-0.077233,-0.006176,-0.007619,-0.004611,-0.016911,0.031577,-0.078933,-0.05851,0.022845,-0.022884,-0.03476,0.041887,0.062921,-0.011572,0.039678,-0.003242,0.053916,0.087523,-0.014717,0.091625,-0.058023,-0.056379,-0.001395,-0.031689,0.084847,0.018521,0.011511,0.035957,-0.028533,0.006987,0.016268,0.011806,-0.023009,0.014612,0.001606,0.019807,0.038412,-0.006801,-0.001568,0.021242,-0.019072,0.000055,-0.035771,-0.0095,-0.023336,0.003759,0.017455,-0.032627,0.038736,0.003591,0.002733,-0.009541,-0.047595,0.023084,-0.024197,0.008591,0.003903,0.045465,0.048839,0.003366,-0.004426,-0.017582,-0.009038,-0.004877,0.007837,0.015387,0.071651,-0.026521,-0.005506,0.011259,0.016895,0.001303,0.002109,0.014517,-0.003811,0.003081,-0.047063,0.0034,-0.011867,0.011224,0.004947,-0.023425,0.06749,-0.040288,-0.022963,-0.020327,0.041201,-0.047139,0.008434,0.000071,-0.000003
1540.dn21,0.374279,-0.058331,-0.040646,-0.149283,-0.017523,-0.015061,-0.004157,0.13525,-0.03436,0.043698,0.12267,0.114982,-0.175684,-0.121137,0.042683,0.022651,-0.008712,0.135427,0.02132,0.07343,-0.011515,0.093767,0.113697,0.023635,-0.017585,-0.023019,-0.021426,-0.011794,-0.037038,-0.029893,0.00162,-0.007668,0.015714,0.010342,-0.03846,-0.001828,0.003174,-0.006461,-0.016652,-0.000474,0.000278,0.003371,0.004908,-0.030941,-0.009508,0.012722,0.012861,0.011241,-0.007214,0.009993,-0.002798,0.01074,-0.006367,0.010065,0.006752,-0.022524,0.010278,-0.00542,0.01631,0.014338,0.042653,-0.003102,0.017468,0.011313,-0.010746,-0.033613,0.01281,-0.012614,-0.019538,0.024251,0.000756,0.031707,0.001403,-0.00079,0.010095,-0.014881,0.016031,0.003494,0.0321,-0.004282,0.003465,-0.043622,-0.010327,0.010257,0.024741,-0.013118,0.006323,-0.03056,-0.001291,0.001327,0.005373,0.001907,-0.025033,0.063217,0.028099,0.023041,0.00266,0.052516,-0.018927,0.008099,0.01663,0.032922,-0.049791,0.019344,0.016143,0.059076,0.020137,-0.027754,-0.050362,-0.009757,-0.045679,0.003214,0.015211,-0.025832,0.003843,-0.033421,0.019168,0.024102,-0.025539,-0.041964,0.019552,0.015077,0.028791,-0.065393,0.040613,0.002056,-0.017201,-0.034501,-0.004133,-0.077083,-0.07142,0.068447,0.013158,-0.011006,0.086865,0.083104,0.06909,0.02457,-0.039911,0.027937,0.0766,-0.120269,-0.049811,0.066428,0.011956,0.001408,-0.004406,-0.049393,-0.052432,0.021511,0.05942,0.123693,-0.060228,-0.003325,-0.014512,0.018593,-0.067707,-0.039059,-0.003728,0.011163,0.053264,0.047063,0.021138,0.032248,0.003545,-0.040669,-0.029449,-0.022791,-0.004971,0.042362,0.023299,-0.007377,0.000053,-0.000004
1540.dn35,-0.117031,-0.112676,-0.229647,-0.009582,0.039848,0.013816,-0.040718,0.007521,0.082449,-0.07355,-0.042734,0.0102,-0.06852,-0.036531,0.055544,0.025112,0.003998,-0.028918,-0.040799,-0.055831,-0.015215,0.048441,-0.016183,0.038458,0.035599,0.00318,0.042485,0.04909,-0.034347,0.004448,0.040579,-0.013675,-0.025014,-0.049772,0.019427,0.014863,-0.002132,-0.03877,-0.045628,-0.030363,0.007893,-0.010208,0.039185,-0.043079,0.043557,0.045166,-0.023439,-0.043699,0.040448,-0.00277,0.033552,-0.051868,0.106661,-0.017158,0.084661,-0.020397,-0.058688,-0.097318,0.119981,-0.030387,-0.105237,-0.004517,-0.014345,-0.061204,0.133587,-0.000763,-0.06304,-0.047441,0.009376,0.070905,0.062213,-0.029516,0.055704,0.044291,0.003772,0.000553,-0.062925,0.055336,-0.048273,0.014108,0.025785,-0.042604,0.038612,-0.029691,0.003559,0.038017,0.030166,-0.043827,0.019502,0.025045,-0.063101,-0.020837,0.036773,0.006248,0.030359,0.071901,-0.057948,0.021488,-0.001324,0.003316,0.029337,0.064704,0.030479,-0.064901,-0.011909,0.071874,-0.015251,-0.006282,-0.021148,-0.013025,0.007753,-0.021843,-0.036724,-0.034718,0.026102,0.021215,-0.03103,0.043127,0.081818,-0.019343,-0.023161,0.022697,-0.003126,0.030654,0.041477,-0.012817,0.028858,0.001546,-0.007081,0.020361,-0.053926,0.002938,0.007545,0.043641,0.018294,-0.000064,0.007339,-0.000022,-0.003889,0.000735,0.002741,-0.015669,0.045364,-0.007104,0.020152,0.024099,0.012839,0.029247,-0.025932,-0.023796,-0.051817,0.004507,-0.052754,-0.002199,0.009781,0.003171,-0.024265,0.029271,-0.002773,-0.035917,-0.034811,-0.00542,0.006875,-0.003335,-0.019064,-0.030514,0.040267,-0.018103,0.03664,-0.023201,-0.012488,-0.011485,-0.000051,-0.000012
1541.d0,0.091023,0.110315,-0.226502,-0.032881,-0.032548,-0.149985,0.032134,0.024307,0.053103,-0.036838,-0.024275,-0.011715,-0.031169,-0.023876,-0.028844,-0.0512,-0.009187,-0.040909,-0.042304,0.022529,0.017228,0.039803,0.011658,-0.021058,-0.048193,-0.020226,-0.045326,-0.016325,-0.020116,0.002092,0.022721,0.004838,-0.056791,-0.078761,-0.023099,0.09216,0.017069,0.056412,0.020786,-0.071871,-0.010531,-0.02575,-0.001383,0.020183,0.062256,0.009183,-0.08281,-0.011362,0.046637,-0.04121,-0.020661,0.003031,-0.093137,0.003358,0.0348,-0.000246,0.018385,-0.033824,0.054576,-0.028126,0.013181,-0.072472,-0.019619,0.022007,0.083629,0.103891,-0.062458,0.070107,-0.096161,0.037775,-0.052425,0.059869,-0.020903,0.067896,0.002609,0.027767,0.052584,0.008341,-0.024127,-0.010567,-0.017857,-0.022884,-0.061329,0.032103,-0.001513,0.011558,-0.041683,0.013938,0.007289,-0.02817,-0.018304,-0.020208,-0.008534,0.056416,-0.006837,-0.051123,-0.023682,-0.080604,0.03161,-0.015969,-0.012457,-0.018716,-0.072581,0.006003,0.025648,-0.002504,0.016395,-0.028872,0.029375,-0.012179,-0.069854,0.052124,-0.003084,-0.005053,-0.011483,-0.040975,0.008806,-0.021288,-0.032387,-0.019951,0.003289,-0.036439,-0.0245,0.03507,-0.045472,0.029265,-0.032338,0.030317,-0.001379,0.011288,0.00027,-0.016758,-0.015511,-0.00523,0.014284,0.027298,0.017923,-0.019235,0.001411,0.003902,-0.011448,0.022659,0.004858,-0.017077,-0.005146,-0.010893,0.080446,-0.023697,0.000467,0.065608,-0.056038,0.033359,-0.030717,0.026698,-0.015929,0.052391,0.033898,-0.007705,-0.008592,-0.062959,0.051553,-0.040588,-0.018707,-0.047258,-0.041303,0.055374,-0.054256,0.005171,-0.004567,0.021267,-0.072229,0.000446,0.000023,-0.000006
1541.dn21,0.138453,0.198013,-0.024695,-0.373322,-0.212258,-0.074237,0.203063,-0.201687,0.052107,0.16343,-0.077078,0.034875,0.063057,0.054655,-0.052786,-0.062271,-0.018652,0.023214,0.022665,-0.008975,-0.028813,0.038524,0.062792,-0.031168,-0.029601,-0.012418,-0.034172,0.01357,0.001452,0.052318,-0.028073,0.011904,0.03331,0.023699,0.000171,-0.020588,-0.003685,-0.064156,-0.005448,0.025661,-0.000436,0.004245,0.006387,-0.010211,0.006392,-0.002456,-0.012471,0.002929,0.002631,-0.009168,-0.000104,-0.002738,0.007926,-0.020337,-0.003301,0.001285,0.015345,-0.000434,-0.010863,0.020203,-0.005596,-0.009491,0.000573,-0.009319,0.011211,0.017106,0.006559,-0.009619,-0.023954,-0.003526,0.018547,-0.000371,-0.029748,0.018986,0.016175,-0.005386,0.009314,-0.005414,-0.000233,-0.011775,-0.012882,-0.016056,0.022613,0.01216,-0.00435,0.016989,0.018977,0.017176,-0.034119,0.01915,-0.030861,-0.020503,-0.00891,-0.005493,0.009603,0.010678,-0.00763,-0.020174,0.008633,0.002037,-0.022524,0.041609,0.007858,-0.000551,-0.016608,-0.007846,0.03738,0.013548,-0.039012,0.002937,-0.029548,-0.004946,0.013235,-0.025257,-0.009736,-0.010048,0.046715,-0.043348,0.029465,-0.042094,-0.01083,-0.024407,0.014804,-0.000423,-0.005574,-0.030085,-0.011077,-0.014795,-0.062352,0.010979,0.055295,0.066306,0.03996,0.091721,0.036157,0.028539,0.034914,0.003501,0.103803,0.03858,-0.042278,0.025482,0.024632,-0.062144,-0.081473,0.06792,0.012625,-0.009858,-0.065135,0.031956,-0.015771,-0.03633,0.074161,-0.023632,-0.017998,-0.08297,-0.00081,0.044585,-0.036389,-0.027278,0.038072,0.116495,0.075898,-0.051692,0.068659,0.03887,0.013453,-0.111613,-0.010464,-0.015394,0.00218,-0.003697,-0.000002,-0.000008
1541.dn35,0.000939,-0.163936,-0.25769,-0.031473,0.069649,-0.044732,-0.069941,-0.065856,0.033796,-0.092094,0.033197,-0.032691,0.01397,-0.029569,0.016531,-0.033399,-0.01237,-0.045825,0.005535,0.008915,-0.013453,0.042119,0.011716,0.028429,0.024901,0.028119,0.029546,-0.065641,0.00068,-0.003419,0.03987,-0.011192,-0.019418,-0.041006,-0.010229,0.006311,-0.00726,-0.019023,0.02143,0.016351,-0.024639,0.00901,-0.016375,0.072641,0.015352,0.039057,0.048639,-0.091989,-0.102337,-0.068077,-0.058907,0.081036,-0.135864,-0.005478,-0.208613,0.005166,-0.067465,0.043109,0.01116,0.084592,-0.032507,-0.07199,-0.056444,0.000373,0.008017,-0.017065,0.051555,-0.001368,-0.046262,0.013317,0.071283,0.041163,-0.006274,0.019966,-0.037639,0.011913,-0.003807,-0.062687,0.012592,0.018292,-0.08358,0.02615,-0.00959,-0.049551,0.055328,0.042923,0.00989,-0.016707,0.019361,-0.019198,-0.014425,-0.046231,0.000367,0.009777,0.032648,0.00686,-0.01068,0.044049,-0.03111,0.039686,-0.024074,0.01927,0.029182,-0.026963,-0.032499,-0.012846,-0.019446,-0.006321,0.026429,0.019204,-0.039969,-0.021259,-0.01908,-0.009362,0.044273,-0.04357,-0.013087,0.015248,-0.010163,0.009412,-0.004923,0.024409,-0.033104,-0.052406,-0.01715,0.019174,0.007028,0.011772,-0.000688,-0.00713,0.01454,0.01004,-0.00183,0.013736,0.003185,0.046795,-0.022085,0.040369,0.013195,0.06123,-0.027576,-0.016578,0.012497,-0.002691,0.009303,-0.00925,0.009783,-0.012582,0.034166,-0.04615,0.007503,-0.022657,-0.006029,0.017564,0.024037,-0.055371,-0.023933,0.006552,0.012384,-0.035448,0.018467,-0.013329,-0.017774,-0.001733,-0.036857,-0.062264,0.052235,-0.028678,0.033079,-0.037445,-0.001874,0.009455,-0.000039,-0.000011
1542.d0,0.127608,-0.214519,-0.236344,-0.0316,0.097989,-0.086586,-0.02152,0.027542,0.012475,-0.138981,0.0398,-0.025221,-0.073006,0.035304,-0.012256,-0.050634,-0.057132,0.012564,0.056786,0.0692,0.110601,0.031686,0.021969,-0.011403,-0.090766,0.004502,-0.002384,-0.013847,0.019756,0.012125,-0.033673,0.015289,-0.009049,-0.004041,-0.002976,0.037021,0.000186,-0.042106,-0.007597,-0.084011,-0.031128,-0.023385,-0.025362,0.031948,-0.015511,0.020587,-0.034675,0.025876,0.038303,-0.01121,-0.003074,0.003751,0.077882,0.027661,0.074356,0.074502,0.02455,-0.03506,-0.021978,0.0008,-0.002434,0.014135,0.004414,0.020363,-0.008369,-0.015195,0.005214,0.016088,0.070569,0.013152,-0.004302,0.034014,0.009511,-0.029082,0.008501,-0.027525,0.062724,-0.065233,0.018358,0.019944,0.001033,-0.004471,-0.033941,0.063898,-0.04841,-0.013487,-0.062497,-0.003813,0.017484,-0.011324,-0.01183,0.068197,-0.00129,0.003861,0.079261,0.033974,0.002057,-0.063319,-0.010502,-0.018909,0.069394,-0.083603,-0.005866,-0.001259,0.068495,0.038293,0.002774,0.029592,0.024421,0.135761,-0.013457,-0.045591,-0.049421,-0.009872,0.051116,0.053935,-0.059235,0.035621,0.065369,-0.015311,-0.038631,-0.002998,-0.052103,-0.009572,-0.023174,0.036305,0.047924,-0.008159,-0.037018,0.043206,0.091438,0.004989,0.022936,0.011999,-0.007988,0.03573,-0.058695,0.057552,0.025052,0.043717,0.025098,-0.064464,0.014776,-0.004114,0.037908,-0.033428,-0.00692,-0.016792,0.04138,-0.021314,0.01475,-0.009893,0.078178,0.01602,0.027925,-0.043106,0.019233,-0.017985,0.037001,0.023097,0.044019,0.016221,0.02357,0.021452,-0.024487,-0.005226,0.02019,-0.025402,0.001318,-0.034576,0.020704,0.013846,0.000028,-0.000006
1542.dn21,0.116982,-0.064,-0.191319,0.062909,-0.102673,-0.044004,-0.138704,-0.118324,0.005434,0.01424,0.023221,-0.009435,0.018474,-0.014371,0.128046,0.074018,0.023077,0.021389,0.063558,0.060103,-0.005621,-0.030096,0.122166,-0.031601,0.0649,0.051246,0.008059,-0.012113,-0.081598,-0.031442,0.022483,-0.033105,0.05501,0.01748,0.025228,0.062321,-0.02906,0.013165,0.032999,-0.011354,-0.012174,-0.002933,0.005704,0.01769,0.027608,0.002991,-0.005755,0.020165,0.016055,0.006137,-0.027485,-0.01215,-0.02688,-0.014218,-0.008163,0.026688,0.013882,0.037107,0.035119,-0.018514,0.01201,0.003433,0.001662,-0.02084,0.030922,0.037525,-0.007395,-0.031226,0.009965,0.033381,-0.009297,-0.004894,-0.007916,0.028326,0.002,0.050347,-0.006968,0.014424,-0.01932,-0.045053,-0.008978,0.00194,0.003267,-0.02788,-0.02342,-0.059139,0.019298,0.062282,0.036846,0.073006,0.037973,0.077265,0.025936,-0.039539,-0.049103,0.048528,0.068876,-0.007637,-0.002023,-0.011881,0.007431,-0.043408,-0.047104,-0.039852,0.008865,0.007157,0.041341,0.009112,0.019048,0.026295,0.043325,-0.007496,-0.057564,0.027859,-0.05325,0.147914,0.025311,-0.031364,0.024611,0.071682,-0.022796,0.06168,0.028927,-0.023099,-0.005266,-0.032073,-0.044224,-0.020079,-0.065717,-0.028871,-0.051589,0.033329,0.04616,-0.007399,-0.03323,0.03548,-0.017715,-0.019091,-0.029472,0.061329,-0.066631,0.049291,0.056615,-0.001307,-0.071149,0.009713,-0.054736,0.00859,-0.022908,0.002928,0.041134,-0.004455,0.044618,-0.056086,0.037972,0.009639,-0.027219,-0.013166,-0.022669,-0.069077,0.045094,-0.042382,-0.05457,0.004397,-0.023709,-0.037272,-0.013205,-0.001279,-0.017387,0.061733,-0.00418,0.019042,-0.000001,-0.000008
1542.dn35,-0.372357,-0.08761,-0.023998,-0.003899,-0.088524,0.020268,-0.069346,-0.068439,0.034946,-0.01363,-0.016776,-0.034586,-0.014153,-0.030266,0.115929,-0.02661,-0.036624,-0.042513,0.092694,0.020355,-0.020441,0.036254,0.026112,-0.017936,0.047,0.021121,-0.113973,0.009148,-0.020955,0.086915,0.03304,-0.084009,-0.078427,0.027559,0.027118,-0.051242,-0.017738,0.025727,0.033027,0.001627,0.00158,0.004671,-0.013427,-0.03341,-0.018897,0.035202,0.0301,-0.03617,0.006407,0.037204,-0.014552,-0.008772,-0.015312,-0.022068,0.005607,0.019244,-0.0069,0.015719,0.021989,0.040522,-0.001554,-0.008191,0.040463,0.041307,0.042269,0.023425,0.010247,0.011021,-0.021838,-0.022746,0.023713,0.045484,-0.06221,-0.060501,0.026246,0.001679,0.077397,0.068012,-0.022693,-0.03663,0.09462,0.013026,0.032882,0.003517,0.056441,0.049601,-0.056472,0.002666,0.009089,-0.009191,-0.053103,-0.072425,0.048163,-0.026438,-0.04567,0.018483,0.016816,0.027349,0.00958,-0.003726,-0.046031,-0.065204,0.010626,-0.034866,0.12874,0.01727,-0.074313,0.02768,-0.02394,0.015562,0.029565,-0.082781,0.095661,-0.008936,-0.102795,-0.01,-0.037103,0.013811,0.013302,0.061535,0.052629,0.007984,0.007664,-0.010831,-0.040326,0.007332,0.009718,0.033791,0.052303,0.028177,0.061862,0.029509,-0.023932,0.057168,0.015744,-0.016891,0.026707,-0.011363,-0.05287,-0.011292,-0.013099,0.034591,0.013453,0.036302,0.018878,0.014645,-0.01103,-0.036578,0.000065,-0.008596,-0.044491,0.008584,-0.001374,-0.01572,0.002373,0.015303,0.000984,0.003018,0.045126,-0.002821,0.017733,-0.002535,0.064284,0.03831,-0.028037,-0.02635,-0.027199,-0.007623,-0.027474,-0.019429,0.031347,-0.021415,0.000061,-0.000003
1543.dn35,-0.451322,0.014123,0.162059,-0.096983,0.100393,-0.014264,0.111201,0.022769,-0.031146,-0.049434,-0.117267,-0.03203,0.011527,0.013861,0.073695,0.00176,0.045011,-0.007957,-0.08229,0.057999,-0.031884,0.024446,0.010177,-0.016355,0.012502,-0.053691,0.010448,-0.035637,-0.043855,-0.091963,0.001078,-0.083216,0.054604,-0.000956,0.002203,0.052541,-0.005337,-0.012774,0.026346,-0.054194,-0.036338,-0.012368,-0.004108,-0.01294,0.018347,-0.012371,-0.004277,0.0063,0.019033,-0.007543,-0.021835,0.009939,-0.001016,0.004966,0.009166,0.02456,-0.03363,0.006831,0.029003,0.012582,0.008488,-0.016069,0.017045,0.07875,0.023106,-0.040429,0.045407,-0.057486,0.118278,0.00348,0.003288,0.015014,-0.007259,-0.029733,-0.061744,-0.069752,-0.047655,0.062305,0.018776,-0.013727,0.074115,-0.017453,0.052805,-0.027684,0.070269,0.019892,-0.04625,0.040569,0.02114,-0.04387,-0.073887,-0.000281,0.10668,0.019672,0.04244,-0.068579,0.058763,-0.059959,-0.055216,-0.047678,-0.005628,-0.010962,-0.053767,0.016524,-0.120039,0.008306,-0.077666,-0.043902,-0.035543,0.000192,-0.032056,0.069955,0.020189,-0.031647,0.059628,0.01558,-0.00294,-0.070672,-0.02381,-0.011349,-0.005461,-0.007024,0.030643,-0.084078,0.004285,-0.049283,-0.027903,0.025429,-0.008062,-0.014959,0.109488,-0.00166,-0.006189,-0.013403,0.004725,-0.019296,-0.016696,-0.007348,-0.055307,-0.025748,0.004442,0.0035,0.029007,0.026082,-0.020731,-0.00029,-0.011273,0.014171,0.027453,0.023754,0.001194,0.012594,0.000165,0.018031,-0.003104,0.004682,0.018899,-0.016047,-0.051507,-0.00665,-0.010199,-0.015199,0.054781,-0.007374,0.019687,0.010522,0.039356,0.002382,0.005656,0.011342,-0.004312,0.019771,0.000001,-0.000008
1544.dn21,0.188532,0.11865,-0.058177,-0.039425,-0.034724,0.051319,-0.129338,0.040502,0.123345,0.151351,-0.131898,0.07272,0.013914,-0.070509,-0.026959,-0.027873,0.024737,0.02046,-0.012135,-0.045472,0.075459,0.017819,-0.030673,-0.084486,-0.011663,0.034296,0.016965,-0.006445,-0.048243,0.063993,0.01952,-0.04585,0.054035,0.036749,0.048404,0.009833,-0.102765,-0.03343,0.013811,0.06996,0.00347,0.020318,0.02,-0.026023,-0.000478,0.013973,0.018731,0.03671,0.02397,0.01622,-0.01996,-0.019663,0.003387,-0.009563,0.000394,-0.046108,0.010706,0.013866,-0.001679,0.006633,-0.008919,0.014815,0.046601,0.000292,-0.018696,0.054224,0.006023,-0.005474,-0.025263,0.048352,0.015284,-0.043635,-0.040478,0.006637,-0.018567,-0.018097,0.017064,-0.018156,-0.002654,-0.012448,-0.030553,-0.047028,-0.010039,-0.002751,-0.01591,0.023834,-0.023125,-0.061683,0.017161,-0.064292,0.025704,-0.008772,0.034182,0.016931,0.009947,-0.035927,-0.012852,0.008236,-0.041199,0.027371,0.049451,0.0445,0.017039,0.025487,-0.029598,-0.009618,0.061827,0.028099,-0.014348,-0.027214,-0.018057,-0.073974,0.028653,-0.044024,-0.049062,-0.016615,-0.021456,0.034358,0.032872,-0.073416,-0.083705,-0.039076,0.066101,-0.093863,-0.137476,0.035109,0.006543,-0.038382,-0.01822,-0.013487,0.011434,-0.10781,-0.043399,0.025888,-0.024851,0.025569,-0.0896,-0.041847,-0.061517,0.006385,0.002665,-0.053729,0.061723,-0.007145,-0.00678,-0.006435,-0.016798,-0.027351,0.066821,0.002447,-0.004185,-0.020267,0.015572,0.006658,-0.00933,0.061297,-0.058044,0.015649,-0.014214,0.00675,0.009189,0.005988,-0.02525,0.010926,0.039633,-0.00985,-0.008101,0.03896,-0.001781,-0.020002,-0.039412,0.016208,0.000054,-0.000004
1544.dn35,-0.443126,-0.001422,0.056696,-0.003645,0.094617,-0.090306,-0.049559,-0.026499,-0.037164,-0.063031,-0.032499,-0.002491,-0.09321,0.005405,-0.043243,-0.092574,-0.062973,-0.021693,0.007946,0.034741,-0.035111,-0.032417,0.00459,-0.060462,0.073673,-0.068323,0.081447,0.01387,-0.098596,-0.009392,0.051794,0.050152,0.081713,0.072712,-0.028708,0.008903,0.004026,-0.010146,0.075965,-0.023775,-0.000355,-0.007314,0.009134,-0.013204,0.01164,-0.008245,0.002259,0.007453,-0.011847,-0.011992,0.021756,-0.009278,-0.00533,-0.037571,-0.016956,0.009169,0.019741,-0.025885,-0.101886,-0.057036,-0.063381,0.050428,-0.097611,0.022423,0.000595,0.019144,-0.036685,0.06158,0.051554,0.021453,0.018161,0.075909,0.053753,0.025907,-0.033383,-0.022138,-0.019747,0.090773,0.016179,-0.041737,-0.035325,0.008696,-0.046457,0.025541,-0.005416,-0.036762,0.053101,0.003059,0.061703,-0.064555,0.055447,-0.062694,-0.011431,-0.030753,0.052093,0.049272,0.000752,-0.028459,0.01999,0.029545,-0.066784,-0.05086,-0.031289,-0.03413,-0.002834,-0.024959,-0.042,-0.065401,0.004998,0.003374,0.055719,-0.05982,0.034004,0.076014,-0.038393,-0.04692,0.000013,0.059579,0.008577,-0.036379,-0.046748,0.009133,-0.025107,0.044656,0.00384,0.059161,0.020039,-0.040858,0.011705,-0.020226,-0.030018,-0.03419,-0.019085,0.026531,0.032574,-0.003276,0.054161,-0.004174,0.029943,0.000901,-0.074423,-0.01832,-0.009326,0.042116,0.037876,0.026588,-0.002325,-0.015126,0.018848,0.023011,0.009093,-0.002077,0.013409,0.001053,0.00775,-0.008095,-0.041429,-0.012702,-0.060215,-0.002115,-0.00114,-0.026671,0.051406,-0.026141,0.049312,0.0123,0.030351,0.002167,-0.019831,0.003127,0.012609,0.003105,0.000068,-0.000003
1545.d0,0.326948,0.276893,0.089374,-0.066584,-0.036406,-0.092917,-0.132959,0.115245,0.040502,0.047462,-0.040651,0.020133,-0.050979,-0.136248,0.041764,0.015709,-0.018449,0.005797,0.008829,0.009715,-0.001538,0.026387,0.021544,-0.064676,-0.018506,0.002558,0.003131,-0.011683,-0.018432,-0.05223,-0.001478,-0.049683,-0.045131,-0.011564,-0.00982,-0.015473,0.052781,0.027064,-0.021302,-0.01356,0.018311,-0.007102,0.0222,0.028724,0.031163,0.016056,0.002373,0.023309,-0.026919,0.011212,-0.007993,0.027008,-0.022643,0.032508,0.004306,-0.042935,0.018152,-0.010796,0.012305,-0.019276,0.031908,0.015635,0.055458,0.081775,0.017755,-0.029157,0.011951,0.026572,0.054236,0.000361,0.008823,0.030648,-0.032729,0.065293,0.050771,0.079397,-0.020685,0.049219,-0.035832,0.084753,-0.01143,0.030319,-0.028821,-0.034794,-0.057036,-0.002633,0.00848,-0.002857,0.072279,0.047447,0.069738,-0.039276,-0.008054,-0.005519,-0.024438,0.007983,-0.026798,0.020948,0.014671,-0.009059,0.012422,-0.0594,-0.015917,-0.008174,-0.083743,0.096741,0.071658,-0.047609,-0.018581,0.010361,0.018257,-0.007038,0.064712,-0.030914,0.032204,-0.010569,-0.040234,0.033112,-0.039023,0.046333,0.010843,-0.041629,0.008101,0.017572,0.020518,0.019162,0.070662,0.009535,-0.003498,0.037632,0.035042,0.024073,0.03129,-0.030127,0.032447,0.011388,-0.006894,-0.019656,0.01131,-0.03928,-0.052939,0.065039,-0.044125,-0.036672,-0.006753,0.031729,-0.048554,0.040623,-0.026298,0.025406,-0.010559,-0.037741,0.055581,0.130834,-0.060835,0.001872,-0.001855,0.079763,0.029292,0.066495,0.003465,0.029787,-0.02485,0.018805,0.014878,-0.075156,0.040644,0.015924,-0.024094,-0.023359,-0.008404,0.009862,0.000008,-0.000007
